,org_index,chapter,sents
8253,58,CHAPTER LVIII.,"But he waited till the tray was gone, the candles were lit, and the evening quiet might be counted on: the interval had left time for repelled tenderness to return into the old course."
8254,58,CHAPTER LVIII.,He spoke kindly.
8255,58,CHAPTER LVIII.,"“Dear Rosy, lay down your work and come to sit by me,” he said, gently, pushing away the table, and stretching out his arm to draw a chair near his own."
8256,58,CHAPTER LVIII.,Rosamond obeyed.
8257,58,CHAPTER LVIII.,"As she came towards him in her drapery of transparent faintly tinted muslin, her slim yet round figure never looked more graceful; as she sat down by him and laid one hand on the elbow of his chair, at last looking at him and meeting his eyes, her delicate neck and cheek and purely cut lips never had more of that untarnished beauty which touches as in spring-time and infancy and all sweet freshness."
8258,58,CHAPTER LVIII.,"It touched Lydgate now, and mingled the early moments of his love for her with all the other memories which were stirred in this crisis of deep trouble."
8259,58,CHAPTER LVIII.,"He laid his ample hand softly on hers, saying—  “Dear!” with the lingering utterance which affection gives to the word."
8260,58,CHAPTER LVIII.,"Rosamond too was still under the power of that same past, and her husband was still in part the Lydgate whose approval had stirred delight."
8261,58,CHAPTER LVIII.,"She put his hair lightly away from his forehead, then laid her other hand on his, and was conscious of forgiving him."
8262,58,CHAPTER LVIII.,"“I am obliged to tell you what will hurt you, Rosy."
8263,58,CHAPTER LVIII.,But there are things which husband and wife must think of together.
8264,58,CHAPTER LVIII.,I dare say it has occurred to you already that I am short of money.”  Lydgate paused; but Rosamond turned her neck and looked at a vase on the mantel-piece.
8265,58,CHAPTER LVIII.,"“I was not able to pay for all the things we had to get before we were married, and there have been expenses since which I have been obliged to meet."
8266,58,CHAPTER LVIII.,"The consequence is, there is a large debt at Brassing—three hundred and eighty pounds—which has been pressing on me a good while, and in fact we are getting deeper every day, for people don’t pay me the faster because others want the money."
8267,58,CHAPTER LVIII.,"I took pains to keep it from you while you were not well; but now we must think together about it, and you must help me.”  “What can I do, Tertius?” said Rosamond, turning her eyes on him again."
8268,58,CHAPTER LVIII.,"That little speech of four words, like so many others in all languages, is capable by varied vocal inflections of expressing all states of mind from helpless dimness to exhaustive argumentative perception, from the completest self-devoting fellowship to the most neutral aloofness."
8269,58,CHAPTER LVIII.,Rosamond’s thin utterance threw into the words “What can—I—do!” as much neutrality as they could hold.
8270,58,CHAPTER LVIII.,They fell like a mortal chill on Lydgate’s roused tenderness.
8271,58,CHAPTER LVIII.,He did not storm in indignation—he felt too sad a sinking of the heart.
8272,58,CHAPTER LVIII.,And when he spoke again it was more in the tone of a man who forces himself to fulfil a task.
8273,58,CHAPTER LVIII.,"“It is necessary for you to know, because I have to give security for a time, and a man must come to make an inventory of the furniture.”  Rosamond colored deeply."
8274,58,CHAPTER LVIII.,"“Have you not asked papa for money?” she said, as soon as she could speak."
8275,58,CHAPTER LVIII.,"“No.”  “Then I must ask him!” she said, releasing her hands from Lydgate’s, and rising to stand at two yards’ distance from him."
8276,58,CHAPTER LVIII.,"“No, Rosy,” said Lydgate, decisively."
8277,58,CHAPTER LVIII.,“It is too late to do that.
8278,58,CHAPTER LVIII.,The inventory will be begun to-morrow.
8279,58,CHAPTER LVIII.,Remember it is a mere security: it will make no difference: it is a temporary affair.
8280,58,CHAPTER LVIII.,"I insist upon it that your father shall not know, unless I choose to tell him,” added Lydgate, with a more peremptory emphasis."
8281,58,CHAPTER LVIII.,"This certainly was unkind, but Rosamond had thrown him back on evil expectation as to what she would do in the way of quiet steady disobedience."
8282,58,CHAPTER LVIII.,"The unkindness seemed unpardonable to her: she was not given to weeping and disliked it, but now her chin and lips began to tremble and the tears welled up."
8283,58,CHAPTER LVIII.,"Perhaps it was not possible for Lydgate, under the double stress of outward material difficulty and of his own proud resistance to humiliating consequences, to imagine fully what this sudden trial was to a young creature who had known nothing but indulgence, and whose dreams had all been of new indulgence, more exactly to her taste."
8284,58,CHAPTER LVIII.,"But he did wish to spare her as much as he could, and her tears cut him to the heart."
8285,58,CHAPTER LVIII.,"He could not speak again immediately; but Rosamond did not go on sobbing: she tried to conquer her agitation and wiped away her tears, continuing to look before her at the mantel-piece."
8286,58,CHAPTER LVIII.,"“Try not to grieve, darling,” said Lydgate, turning his eyes up towards her."
8287,58,CHAPTER LVIII.,"That she had chosen to move away from him in this moment of her trouble made everything harder to say, but he must absolutely go on."
8288,58,CHAPTER LVIII.,“We must brace ourselves to do what is necessary.
8289,58,CHAPTER LVIII.,It is I who have been in fault: I ought to have seen that I could not afford to live in this way.
8290,58,CHAPTER LVIII.,"But many things have told against me in my practice, and it really just now has ebbed to a low point."
8291,58,CHAPTER LVIII.,"I may recover it, but in the mean time we must pull up—we must change our way of living."
8292,58,CHAPTER LVIII.,We shall weather it.
8293,58,CHAPTER LVIII.,When I have given this security I shall have time to look about me; and you are so clever that if you turn your mind to managing you will school me into carefulness.
8294,58,CHAPTER LVIII.,"I have been a thoughtless rascal about squaring prices—but come, dear, sit down and forgive me.”  Lydgate was bowing his neck under the yoke like a creature who had talons, but who had Reason too, which often reduces us to meekness."
8295,58,CHAPTER LVIII.,"When he had spoken the last words in an imploring tone, Rosamond returned to the chair by his side."
8296,58,CHAPTER LVIII.,"His self-blame gave her some hope that he would attend to her opinion, and she said—  “Why can you not put off having the inventory made?"
8297,58,CHAPTER LVIII.,"You can send the men away to-morrow when they come.”  “I shall not send them away,” said Lydgate, the peremptoriness rising again."
8298,58,CHAPTER LVIII.,Was it of any use to explain?
8299,58,CHAPTER LVIII.,“If we left Middlemarch?
8300,58,CHAPTER LVIII.,"there would of course be a sale, and that would do as well.”  “But we are not going to leave Middlemarch.”  “I am sure, Tertius, it would be much better to do so."
8301,58,CHAPTER LVIII.,Why can we not go to London?
8302,58,CHAPTER LVIII.,"Or near Durham, where your family is known?”  “We can go nowhere without money, Rosamond.”  “Your friends would not wish you to be without money."
8303,58,CHAPTER LVIII.,"And surely these odious tradesmen might be made to understand that, and to wait, if you would make proper representations to them.”  “This is idle Rosamond,” said Lydgate, angrily."
8304,58,CHAPTER LVIII.,“You must learn to take my judgment on questions you don’t understand.
8305,58,CHAPTER LVIII.,"I have made necessary arrangements, and they must be carried out."
8306,58,CHAPTER LVIII.,"As to friends, I have no expectations whatever from them, and shall not ask them for anything.”  Rosamond sat perfectly still."
8307,58,CHAPTER LVIII.,"The thought in her mind was that if she had known how Lydgate would behave, she would never have married him."
8308,58,CHAPTER LVIII.,"“We have no time to waste now on unnecessary words, dear,” said Lydgate, trying to be gentle again."
8309,58,CHAPTER LVIII.,“There are some details that I want to consider with you.
8310,58,CHAPTER LVIII.,"Dover says he will take a good deal of the plate back again, and any of the jewellery we like."
8311,58,CHAPTER LVIII.,"He really behaves very well.”  “Are we to go without spoons and forks then?” said Rosamond, whose very lips seemed to get thinner with the thinness of her utterance."
8312,58,CHAPTER LVIII.,She was determined to make no further resistance or suggestions.
8313,58,CHAPTER LVIII.,"“Oh no, dear!” said Lydgate."
8314,58,CHAPTER LVIII.,"“But look here,” he continued, drawing a paper from his pocket and opening it; “here is Dover’s account."
8315,58,CHAPTER LVIII.,"See, I have marked a number of articles, which if we returned them would reduce the amount by thirty pounds and more."
8316,58,CHAPTER LVIII.,I have not marked any of the jewellery.” Lydgate had really felt this point of the jewellery very bitter to himself; but he had overcome the feeling by severe argument.
8317,58,CHAPTER LVIII.,"He could not propose to Rosamond that she should return any particular present of his, but he had told himself that he was bound to put Dover’s offer before her, and her inward prompting might make the affair easy."
8318,58,CHAPTER LVIII.,"“It is useless for me to look, Tertius,” said Rosamond, calmly; “you will return what you please.” She would not turn her eyes on the paper, and Lydgate, flushing up to the roots of his hair, drew it back and let it fall on his knee."
8319,58,CHAPTER LVIII.,"Meanwhile Rosamond quietly went out of the room, leaving Lydgate helpless and wondering."
8320,58,CHAPTER LVIII.,Was she not coming back?
8321,58,CHAPTER LVIII.,It seemed that she had no more identified herself with him than if they had been creatures of different species and opposing interests.
8322,58,CHAPTER LVIII.,He tossed his head and thrust his hands deep into his pockets with a sort of vengeance.
8323,58,CHAPTER LVIII.,There was still science—there were still good objects to work for.
8324,58,CHAPTER LVIII.,He must give a tug still—all the stronger because other satisfactions were going.
8325,58,CHAPTER LVIII.,But the door opened and Rosamond re-entered.
8326,58,CHAPTER LVIII.,"She carried the leather box containing the amethysts, and a tiny ornamental basket which contained other boxes, and laying them on the chair where she had been sitting, she said, with perfect propriety in her air—  “This is all the jewellery you ever gave me."
8327,58,CHAPTER LVIII.,"You can return what you like of it, and of the plate also."
8328,58,CHAPTER LVIII.,"You will not, of course, expect me to stay at home to-morrow."
8329,58,CHAPTER LVIII.,I shall go to papa’s.”  To many women the look Lydgate cast at her would have been more terrible than one of anger: it had in it a despairing acceptance of the distance she was placing between them.
8330,58,CHAPTER LVIII.,"“And when shall you come back again?” he said, with a bitter edge on his accent."
8331,58,CHAPTER LVIII.,"“Oh, in the evening."
8332,58,CHAPTER LVIII.,Of course I shall not mention the subject to mamma.” Rosamond was convinced that no woman could behave more irreproachably than she was behaving; and she went to sit down at her work-table.
8333,58,CHAPTER LVIII.,"Lydgate sat meditating a minute or two, and the result was that he said, with some of the old emotion in his tone—  “Now we have been united, Rosy, you should not leave me to myself in the first trouble that has come.”  “Certainly not,” said Rosamond; “I shall do everything it becomes me to do.”  “It is not right that the thing should be left to servants, or that I should have to speak to them about it."
8334,58,CHAPTER LVIII.,And I shall be obliged to go out—I don’t know how early.
8335,58,CHAPTER LVIII.,I understand your shrinking from the humiliation of these money affairs.
8336,58,CHAPTER LVIII.,"But, my dear Rosamond, as a question of pride, which I feel just as much as you can, it is surely better to manage the thing ourselves, and let the servants see as little of it as possible; and since you are my wife, there is no hindering your share in my disgraces—if there were disgraces.”  Rosamond did not answer immediately, but at last she said, “Very well, I will stay at home.”  “I shall not touch these jewels, Rosy."
8337,58,CHAPTER LVIII.,Take them away again.
8338,58,CHAPTER LVIII.,"But I will write out a list of plate that we may return, and that can be packed up and sent at once.”  “The servants will know that,” said Rosamond, with the slightest touch of sarcasm."
8339,58,CHAPTER LVIII.,"“Well, we must meet some disagreeables as necessities."
8340,58,CHAPTER LVIII.,"Where is the ink, I wonder?” said Lydgate, rising, and throwing the account on the larger table where he meant to write."
8341,58,CHAPTER LVIII.,"Rosamond went to reach the inkstand, and after setting it on the table was going to turn away, when Lydgate, who was standing close by, put his arm round her and drew her towards him, saying—  “Come, darling, let us make the best of things."
8342,58,CHAPTER LVIII.,"It will only be for a time, I hope, that we shall have to be stingy and particular."
8343,58,CHAPTER LVIII.,"Kiss me.”  His native warm-heartedness took a great deal of quenching, and it is a part of manliness for a husband to feel keenly the fact that an inexperienced girl has got into trouble by marrying him."
8344,58,CHAPTER LVIII.,"She received his kiss and returned it faintly, and in this way an appearance of accord was recovered for the time."
8345,58,CHAPTER LVIII.,But Lydgate could not help looking forward with dread to the inevitable future discussions about expenditure and the necessity for a complete change in their way of living.
8346,59,CHAPTER LIX.," “They said of old the Soul had human shape, But smaller, subtler than the fleshly self, So wandered forth for airing when it pleased."
8347,59,CHAPTER LIX.,And see!
8348,59,CHAPTER LIX.,beside her cherub-face there floats A pale-lipped form aerial whispering Its promptings in that little shell her ear.”  News is often dispersed as thoughtlessly and effectively as that pollen which the bees carry off (having no idea how powdery they are) when they are buzzing in search of their particular nectar.
8349,59,CHAPTER LIX.,"This fine comparison has reference to Fred Vincy, who on that evening at Lowick Parsonage heard a lively discussion among the ladies on the news which their old servant had got from Tantripp concerning Mr. Casaubon’s strange mention of Mr. Ladislaw in a codicil to his will made not long before his death."
8350,59,CHAPTER LIX.,"Miss Winifred was astounded to find that her brother had known the fact before, and observed that Camden was the most wonderful man for knowing things and not telling them; whereupon Mary Garth said that the codicil had perhaps got mixed up with the habits of spiders, which Miss Winifred never would listen to."
8351,59,CHAPTER LIX.,"Mrs. Farebrother considered that the news had something to do with their having only once seen Mr. Ladislaw at Lowick, and Miss Noble made many small compassionate mewings."
8352,59,CHAPTER LIX.,"Fred knew little and cared less about Ladislaw and the Casaubons, and his mind never recurred to that discussion till one day calling on Rosamond at his mother’s request to deliver a message as he passed, he happened to see Ladislaw going away."
8353,59,CHAPTER LIX.,"Fred and Rosamond had little to say to each other now that marriage had removed her from collision with the unpleasantness of brothers, and especially now that he had taken what she held the stupid and even reprehensible step of giving up the Church to take to such a business as Mr. Garth’s."
8354,59,CHAPTER LIX.,"Hence Fred talked by preference of what he considered indifferent news, and “a propos of that young Ladislaw” mentioned what he had heard at Lowick Parsonage."
8355,59,CHAPTER LIX.,"Now Lydgate, like Mr. Farebrother, knew a great deal more than he told, and when he had once been set thinking about the relation between Will and Dorothea his conjectures had gone beyond the fact."
8356,59,CHAPTER LIX.,"He imagined that there was a passionate attachment on both sides, and this struck him as much too serious to gossip about."
8357,59,CHAPTER LIX.,"He remembered Will’s irritability when he had mentioned Mrs. Casaubon, and was the more circumspect."
8358,59,CHAPTER LIX.,"On the whole his surmises, in addition to what he knew of the fact, increased his friendliness and tolerance towards Ladislaw, and made him understand the vacillation which kept him at Middlemarch after he had said that he should go away."
8359,59,CHAPTER LIX.,"It was significant of the separateness between Lydgate’s mind and Rosamond’s that he had no impulse to speak to her on the subject; indeed, he did not quite trust her reticence towards Will."
8360,59,CHAPTER LIX.,And he was right there; though he had no vision of the way in which her mind would act in urging her to speak.
8361,59,CHAPTER LIX.,"When she repeated Fred’s news to Lydgate, he said, “Take care you don’t drop the faintest hint to Ladislaw, Rosy."
8362,59,CHAPTER LIX.,He is likely to fly out as if you insulted him.
8363,59,CHAPTER LIX.,"Of course it is a painful affair.”  Rosamond turned her neck and patted her hair, looking the image of placid indifference."
8364,59,CHAPTER LIX.,"But the next time Will came when Lydgate was away, she spoke archly about his not going to London as he had threatened."
8365,59,CHAPTER LIX.,“I know all about it.
8366,59,CHAPTER LIX.,"I have a confidential little bird,” said she, showing very pretty airs of her head over the bit of work held high between her active fingers."
8367,59,CHAPTER LIX.,“There is a powerful magnet in this neighborhood.”  “To be sure there is.
8368,59,CHAPTER LIX.,"Nobody knows that better than you,” said Will, with light gallantry, but inwardly prepared to be angry."
8369,59,CHAPTER LIX.,"“It is really the most charming romance: Mr. Casaubon jealous, and foreseeing that there was no one else whom Mrs. Casaubon would so much like to marry, and no one who would so much like to marry her as a certain gentleman; and then laying a plan to spoil all by making her forfeit her property if she did marry that gentleman—and then—and then—and then—oh, I have no doubt the end will be thoroughly romantic.”  “Great God!"
8370,59,CHAPTER LIX.,"what do you mean?” said Will, flushing over face and ears, his features seeming to change as if he had had a violent shake."
8371,59,CHAPTER LIX.,"“Don’t joke; tell me what you mean.”  “You don’t really know?” said Rosamond, no longer playful, and desiring nothing better than to tell in order that she might evoke effects."
8372,59,CHAPTER LIX.,"“No!” he returned, impatiently."
8373,59,CHAPTER LIX.,"“Don’t know that Mr. Casaubon has left it in his will that if Mrs. Casaubon marries you she is to forfeit all her property?”  “How do you know that it is true?” said Will, eagerly."
8374,59,CHAPTER LIX.,“My brother Fred heard it from the Farebrothers.” Will started up from his chair and reached his hat.
8375,59,CHAPTER LIX.,"“I dare say she likes you better than the property,” said Rosamond, looking at him from a distance."
8376,59,CHAPTER LIX.,"“Pray don’t say any more about it,” said Will, in a hoarse undertone extremely unlike his usual light voice."
8377,59,CHAPTER LIX.,"“It is a foul insult to her and to me.” Then he sat down absently, looking before him, but seeing nothing."
8378,59,CHAPTER LIX.,"“Now you are angry with me,” said Rosamond."
8379,59,CHAPTER LIX.,“It is too bad to bear me malice.
8380,59,CHAPTER LIX.,"You ought to be obliged to me for telling you.”  “So I am,” said Will, abruptly, speaking with that kind of double soul which belongs to dreamers who answer questions."
8381,59,CHAPTER LIX.,"“I expect to hear of the marriage,” said Rosamond, playfully."
8382,59,CHAPTER LIX.,“Never!
8383,59,CHAPTER LIX.,"You will never hear of the marriage!”  With those words uttered impetuously, Will rose, put out his hand to Rosamond, still with the air of a somnambulist, and went away."
8384,59,CHAPTER LIX.,"When he was gone, Rosamond left her chair and walked to the other end of the room, leaning when she got there against a chiffonniere, and looking out of the window wearily."
8385,59,CHAPTER LIX.,"She was oppressed by ennui, and by that dissatisfaction which in women’s minds is continually turning into a trivial jealousy, referring to no real claims, springing from no deeper passion than the vague exactingness of egoism, and yet capable of impelling action as well as speech."
8386,59,CHAPTER LIX.,"“There really is nothing to care for much,” said poor Rosamond inwardly, thinking of the family at Quallingham, who did not write to her; and that perhaps Tertius when he came home would tease her about expenses."
8387,59,CHAPTER LIX.,"She had already secretly disobeyed him by asking her father to help them, and he had ended decisively by saying, “I am more likely to want help myself.”"
8388,60,CHAPTER LX.," Good phrases are surely, and ever were, very commendable."
8389,60,CHAPTER LX.,—Justice Shallow.
8390,60,CHAPTER LX.,"A few days afterwards—it was already the end of August—there was an occasion which caused some excitement in Middlemarch: the public, if it chose, was to have the advantage of buying, under the distinguished auspices of Mr. Borthrop Trumbull, the furniture, books, and pictures which anybody might see by the handbills to be the best in every kind, belonging to Edwin Larcher, Esq."
8391,60,CHAPTER LX.,"This was not one of the sales indicating the depression of trade; on the contrary, it was due to Mr. Larcher’s great success in the carrying business, which warranted his purchase of a mansion near Riverston already furnished in high style by an illustrious Spa physician—furnished indeed with such large framefuls of expensive flesh-painting in the dining-room, that Mrs. Larcher was nervous until reassured by finding the subjects to be Scriptural."
8392,60,CHAPTER LX.,"Hence the fine opportunity to purchasers which was well pointed out in the handbills of Mr. Borthrop Trumbull, whose acquaintance with the history of art enabled him to state that the hall furniture, to be sold without reserve, comprised a piece of carving by a contemporary of Gibbons."
8393,60,CHAPTER LX.,At Middlemarch in those times a large sale was regarded as a kind of festival.
8394,60,CHAPTER LX.,"There was a table spread with the best cold eatables, as at a superior funeral; and facilities were offered for that generous-drinking of cheerful glasses which might lead to generous and cheerful bidding for undesirable articles."
8395,60,CHAPTER LX.,"Mr. Larcher’s sale was the more attractive in the fine weather because the house stood just at the end of the town, with a garden and stables attached, in that pleasant issue from Middlemarch called the London Road, which was also the road to the New Hospital and to Mr. Bulstrode’s retired residence, known as the Shrubs."
8396,60,CHAPTER LX.,"In short, the auction was as good as a fair, and drew all classes with leisure at command: to some, who risked making bids in order simply to raise prices, it was almost equal to betting at the races."
8397,60,CHAPTER LX.,"The second day, when the best furniture was to be sold, “everybody” was there; even Mr. Thesiger, the rector of St. Peter’s, had looked in for a short time, wishing to buy the carved table, and had rubbed elbows with Mr. Bambridge and Mr. Horrock."
8398,60,CHAPTER LX.,"There was a wreath of Middlemarch ladies accommodated with seats round the large table in the dining-room, where Mr. Borthrop Trumbull was mounted with desk and hammer; but the rows chiefly of masculine faces behind were often varied by incomings and outgoings both from the door and the large bow-window opening on to the lawn."
8399,60,CHAPTER LX.,"“Everybody” that day did not include Mr. Bulstrode, whose health could not well endure crowds and draughts."
8400,60,CHAPTER LX.,"But Mrs. Bulstrode had particularly wished to have a certain picture—a “Supper at Emmaus,” attributed in the catalogue to Guido; and at the last moment before the day of the sale Mr. Bulstrode had called at the office of the “Pioneer,” of which he was now one of the proprietors, to beg of Mr. Ladislaw as a great favor that he would obligingly use his remarkable knowledge of pictures on behalf of Mrs. Bulstrode, and judge of the value of this particular painting—“if,” added the scrupulously polite banker, “attendance at the sale would not interfere with the arrangements for your departure, which I know is imminent.”  This proviso might have sounded rather satirically in Will’s ear if he had been in a mood to care about such satire."
8401,60,CHAPTER LX.,"It referred to an understanding entered into many weeks before with the proprietors of the paper, that he should be at liberty any day he pleased to hand over the management to the subeditor whom he had been training; since he wished finally to quit Middlemarch."
8402,60,CHAPTER LX.,But indefinite visions of ambition are weak against the ease of doing what is habitual or beguilingly agreeable; and we all know the difficulty of carrying out a resolve when we secretly long that it may turn out to be unnecessary.
8403,60,CHAPTER LX.,"In such states of mind the most incredulous person has a private leaning towards miracle: impossible to conceive how our wish could be fulfilled, still—very wonderful things have happened!"
8404,60,CHAPTER LX.,"Will did not confess this weakness to himself, but he lingered."
8405,60,CHAPTER LX.,What was the use of going to London at that time of the year?
8406,60,CHAPTER LX.,"The Rugby men who would remember him were not there; and so far as political writing was concerned, he would rather for a few weeks go on with the “Pioneer.” At the present moment, however, when Mr. Bulstrode was speaking to him, he had both a strengthened resolve to go and an equally strong resolve not to go till he had once more seen Dorothea."
8407,60,CHAPTER LX.,"Hence he replied that he had reasons for deferring his departure a little, and would be happy to go to the sale."
8408,60,CHAPTER LX.,"Will was in a defiant mood, his consciousness being deeply stung with the thought that the people who looked at him probably knew a fact tantamount to an accusation against him as a fellow with low designs which were to be frustrated by a disposal of property."
8409,60,CHAPTER LX.,"Like most people who assert their freedom with regard to conventional distinction, he was prepared to be sudden and quick at quarrel with any one who might hint that he had personal reasons for that assertion—that there was anything in his blood, his bearing, or his character to which he gave the mask of an opinion."
8410,60,CHAPTER LX.,"When he was under an irritating impression of this kind he would go about for days with a defiant look, the color changing in his transparent skin as if he were on the qui vive, watching for something which he had to dart upon."
8411,60,CHAPTER LX.,"This expression was peculiarly noticeable in him at the sale, and those who had only seen him in his moods of gentle oddity or of bright enjoyment would have been struck with a contrast."
8412,60,CHAPTER LX.,"He was not sorry to have this occasion for appearing in public before the Middlemarch tribes of Toller, Hackbutt, and the rest, who looked down on him as an adventurer, and were in a state of brutal ignorance about Dante—who sneered at his Polish blood, and were themselves of a breed very much in need of crossing."
8413,60,CHAPTER LX.,"He stood in a conspicuous place not far from the auctioneer, with a fore-finger in each side-pocket and his head thrown backward, not caring to speak to anybody, though he had been cordially welcomed as a connoissure by Mr. Trumbull, who was enjoying the utmost activity of his great faculties."
8414,60,CHAPTER LX.,"And surely among all men whose vocation requires them to exhibit their powers of speech, the happiest is a prosperous provincial auctioneer keenly alive to his own jokes and sensible of his encyclopedic knowledge."
8415,60,CHAPTER LX.,"Some saturnine, sour-blooded persons might object to be constantly insisting on the merits of all articles from boot-jacks to “Berghems;” but Mr. Borthrop Trumbull had a kindly liquid in his veins; he was an admirer by nature, and would have liked to have the universe under his hammer, feeling that it would go at a higher figure for his recommendation."
8416,60,CHAPTER LX.,Meanwhile Mrs. Larcher’s drawing-room furniture was enough for him.
8417,60,CHAPTER LX.,"When Will Ladislaw had come in, a second fender, said to have been forgotten in its right place, suddenly claimed the auctioneer’s enthusiasm, which he distributed on the equitable principle of praising those things most which were most in need of praise."
8418,60,CHAPTER LX.,"The fender was of polished steel, with much lancet-shaped open-work and a sharp edge."
8419,60,CHAPTER LX.,"“Now, ladies,” said he, “I shall appeal to you."
8420,60,CHAPTER LX.,"Here is a fender which at any other sale would hardly be offered with out reserve, being, as I may say, for quality of steel and quaintness of design, a kind of thing”—here Mr. Trumbull dropped his voice and became slightly nasal, trimming his outlines with his left finger—“that might not fall in with ordinary tastes."
8421,60,CHAPTER LX.,"Allow me to tell you that by-and-by this style of workmanship will be the only one in vogue—half-a-crown, you said?"
8422,60,CHAPTER LX.,"thank you—going at half-a-crown, this characteristic fender; and I have particular information that the antique style is very much sought after in high quarters."
8423,60,CHAPTER LX.,"Three shillings—three-and-sixpence—hold it well up, Joseph!"
8424,60,CHAPTER LX.,"Look, ladies, at the chastity of the design—I have no doubt myself that it was turned out in the last century!"
8425,60,CHAPTER LX.,"Four shillings, Mr. Mawmsey?—four shillings.”  “It’s not a thing I would put in my drawing-room,” said Mrs. Mawmsey, audibly, for the warning of the rash husband."
8426,60,CHAPTER LX.,“I wonder at Mrs. Larcher.
8427,60,CHAPTER LX.,Every blessed child’s head that fell against it would be cut in two.
8428,60,CHAPTER LX.,"The edge is like a knife.”  “Quite true,” rejoined Mr. Trumbull, quickly, “and most uncommonly useful to have a fender at hand that will cut, if you have a leather shoe-tie or a bit of string that wants cutting and no knife at hand: many a man has been left hanging because there was no knife to cut him down."
8429,60,CHAPTER LX.,"Gentlemen, here’s a fender that if you had the misfortune to hang yourselves would cut you down in no time—with astonishing celerity—four-and-sixpence—five—five-and-sixpence—an appropriate thing for a spare bedroom where there was a four-poster and a guest a little out of his mind—six shillings—thank you, Mr. Clintup—going at six shillings—going—gone!” The auctioneer’s glance, which had been searching round him with a preternatural susceptibility to all signs of bidding, here dropped on the paper before him, and his voice too dropped into a tone of indifferent despatch as he said, “Mr."
8430,60,CHAPTER LX.,Clintup.
8431,60,CHAPTER LX.,"Be handy, Joseph.”  “It was worth six shillings to have a fender you could always tell that joke on,” said Mr. Clintup, laughing low and apologetically to his next neighbor."
8432,60,CHAPTER LX.,"He was a diffident though distinguished nurseryman, and feared that the audience might regard his bid as a foolish one."
8433,60,CHAPTER LX.,Meanwhile Joseph had brought a trayful of small articles.
8434,60,CHAPTER LX.,"“Now, ladies,” said Mr. Trumbull, taking up one of the articles, “this tray contains a very recherchy lot—a collection of trifles for the drawing-room table—and trifles make the sum of human things—nothing more important than trifles—(yes, Mr. Ladislaw, yes, by-and-by)—but pass the tray round, Joseph—these bijoux must be examined, ladies."
8435,60,CHAPTER LX.,"This I have in my hand is an ingenious contrivance—a sort of practical rebus, I may call it: here, you see, it looks like an elegant heart-shaped box, portable—for the pocket; there, again, it becomes like a splendid double flower—an ornament for the table; and now”—Mr."
8436,60,CHAPTER LX.,Trumbull allowed the flower to fall alarmingly into strings of heart-shaped leaves—“a book of riddles!
8437,60,CHAPTER LX.,No less than five hundred printed in a beautiful red.
8438,60,CHAPTER LX.,"Gentlemen, if I had less of a conscience, I should not wish you to bid high for this lot—I have a longing for it myself."
8439,60,CHAPTER LX.,"What can promote innocent mirth, and I may say virtue, more than a good riddle?—it hinders profane language, and attaches a man to the society of refined females."
8440,60,CHAPTER LX.,"This ingenious article itself, without the elegant domino-box, card-basket, &c., ought alone to give a high price to the lot."
8441,60,CHAPTER LX.,Carried in the pocket it might make an individual welcome in any society.
8442,60,CHAPTER LX.,"Four shillings, sir?—four shillings for this remarkable collection of riddles with the et caeteras."
8443,60,CHAPTER LX.,Here is a sample: ‘How must you spell honey to make it catch lady-birds?
8444,60,CHAPTER LX.,Answer—money.’ You hear?—lady-birds—honey money.
8445,60,CHAPTER LX.,"This is an amusement to sharpen the intellect; it has a sting—it has what we call satire, and wit without indecency."
8446,60,CHAPTER LX.,Four-and-sixpence—five shillings.”  The bidding ran on with warming rivalry.
8447,60,CHAPTER LX.,"Mr. Bowyer was a bidder, and this was too exasperating."
8448,60,CHAPTER LX.,"Bowyer couldn’t afford it, and only wanted to hinder every other man from making a figure."
8449,60,CHAPTER LX.,"The current carried even Mr. Horrock with it, but this committal of himself to an opinion fell from him with so little sacrifice of his neutral expression, that the bid might not have been detected as his but for the friendly oaths of Mr. Bambridge, who wanted to know what Horrock would do with blasted stuff only fit for haberdashers given over to that state of perdition which the horse-dealer so cordially recognized in the majority of earthly existences."
8450,60,CHAPTER LX.,"The lot was finally knocked down at a guinea to Mr. Spilkins, a young Slender of the neighborhood, who was reckless with his pocket-money and felt his want of memory for riddles."
8451,60,CHAPTER LX.,"“Come, Trumbull, this is too bad—you’ve been putting some old maid’s rubbish into the sale,” murmured Mr. Toller, getting close to the auctioneer."
8452,60,CHAPTER LX.,"“I want to see how the prints go, and I must be off soon.”  “Immediately, Mr. Toller."
8453,60,CHAPTER LX.,It was only an act of benevolence which your noble heart would approve.
8454,60,CHAPTER LX.,Joseph!
8455,60,CHAPTER LX.,quick with the prints—Lot 235.
8456,60,CHAPTER LX.,"Now, gentlemen, you who are connoissures, you are going to have a treat."
8457,60,CHAPTER LX.,"Here is an engraving of the Duke of Wellington surrounded by his staff on the Field of Waterloo; and notwithstanding recent events which have, as it were, enveloped our great Hero in a cloud, I will be bold to say—for a man in my line must not be blown about by political winds—that a finer subject—of the modern order, belonging to our own time and epoch—the understanding of man could hardly conceive: angels might, perhaps, but not men, sirs, not men.”  “Who painted it?” said Mr. Powderell, much impressed."
